UniqueKey,Config,Run,TimeStep,avgUtil,avgGathered,avgHeld,gini,complexity,T1_made,T2_made,T3_made,T4_made,T5_made,T6_made,totalUtil
B26032017042340627189166,T4_24_24,009,14,40156,342.125,76.6667,0.0066772,0.582065,0.416667,0,0,0,0,0,963743,
B26032017042340627189166,T4_24_24,009,15,40490.8,350,78.7917,0.00645908,0.698043,0.5,0,0,0,0,0,971779,
B26032017042340627189166,T4_24_24,009,16,39566.1,351.083,91.4583,0.00673338,2.13212,6.625,0,0,0,0,0,949587,
B26032017042340627189166,T4_24_24,009,17,39280.1,345.125,76.0417,0.00717138,1.08822,3.54167,0,0,0,0,0,942723,
B26032017042340627189166,T4_24_24,009,18,38762.2,353.667,104.167,0.008691,2.6124,8.08333,0,0,0,0,0,930294,
B26032017042340627189166,T4_24_24,009,19,38900.5,359.75,89.2083,0.00711799,1.70388,4.25,0,0,0,0,0,933613,
B26032017042340627189166,T4_24_24,009,20,38772.2,358.583,85.625,0.00635687,1.68175,4.91667,0,0,0,0,0,930532,
B26032017042340627189166,T4_24_24,009,21,39060.1,364.625,90.4167,0.00689706,1.67419,3.95833,0,0,0,0,0,937443,
B26032017042340627189166,T4_24_24,009,22,39643.2,380.875,96.9583,0.00864887,1.69661,2.79167,0,0,0,0,0,951436,
B26032017042340627189166,T4_24_24,009,23,37428.1,326.958,63.125,0.00768877,2.59406,13.7083,0,0,0,0,0,898275,
B26032017042340627189166,T4_24_24,009,24,39472.3,385,128.125,0.0070718,2.27024,1.91667,0,0,0,0,0,947336,
B26032017042340627189166,T4_24_24,009,25,37110.8,326,59.7083,0.00757656,2.55408,14.125,0,0,0,0,0,890658,
B26032017042340627189166,T4_24_24,009,26,39183.4,380.625,129.875,0.00693377,2.32435,2.16667,0,0,0,0,0,940402,
B26032017042340627189166,T4_24_24,009,27,39823.1,397.792,108.292,0.00756118,2.35706,5.91667,0,0,0,0,0,955755,
B26032017042340627189166,T4_24_24,009,28,40090.8,400.708,103.292,0.00650613,2.33562,6.5,0,0,0,0,0,962178,
B26032017042340627189166,T4_24_24,009,29,40467.3,410.125,111.208,0.00797559,2.42338,6.04167,0,0,0,0,0,971216,
B26032017042340627189166,T4_24_24,009,30,40533.8,413.75,107.292,0.00814648,2.46874,7.125,0,0,0,0,0,972812,
B26032017042340627189166,T4_24_24,009,31,40582,413.042,104.208,0.0125784,2.507,7.83333,0,0,0,0,0,973968,
B26032017042340627189166,T4_24_24,009,32,41282.8,430.375,118.208,0.0119095,2.51251,5.95833,0,0,0,0,0,990786,
B26032017042340627189166,T4_24_24,009,33,41482.1,441.125,117.958,0.0153892,3.52985,7.41667,0.166667,0,0,0,0,995570,
B26032017042340627189166,T4_24_24,009,34,42836.4,479.542,142.042,0.0147188,3.74802,5.25,0,0,0,0,0,1.02807e+06,
B26032017042340627189166,T4_24_24,009,35,43564.5,499.042,132.708,0.0139527,3.18462,5.66667,0.0833333,0,0,0,0,1.04555e+06,
B26032017042340627189166,T4_24_24,009,36,44455.9,522.667,138.333,0.0131042,3.0506,4.66667,0.0416667,0,0,0,0,1.06694e+06,
B26032017042340627189166,T4_24_24,009,37,45053.4,542.708,140.083,0.0138479,3.35158,5.375,0.0416667,0,0,0,0,1.08128e+06,
B26032017042340627189166,T4_24_24,009,38,45856.5,570.667,148.833,0.0123968,3.24188,4.20833,0.0416667,0,0,0,0,1.10056e+06,
B26032017042340627189166,T4_24_24,009,39,45373.9,549.875,117.458,0.0139194,3.29585,8.20833,0.0833333,0,0,0,0,1.08897e+06,
B26032017042340627189166,T4_24_24,009,40,46223.9,569.542,145.375,0.0118042,3.29235,5.08333,0.0416667,0,0,0,0,1.10937e+06,
B26032017042340627189166,T4_24_24,009,41,46281.8,572.417,134.375,0.0125449,3.54233,6.79167,0,0,0,0,0,1.11076e+06,
B26032017042340627189166,T4_24_24,009,42,45732.8,550.167,115.542,0.0140361,3.06599,9.29167,0.0833333,0,0,0,0,1.09759e+06,
B26032017042340627189166,T4_24_24,009,43,46142.1,565.375,148.208,0.0146301,3.66039,6.95833,0,0,0,0,0,1.10741e+06,
B26032017042340627189166,T4_24_24,009,44,46479.3,575.167,144.833,0.0146393,3.54545,7.20833,0.0416667,0,0,0,0,1.1155e+06,
B26032017042340627189166,T4_24_24,009,45,47064.5,592.542,153.125,0.015811,3.68082,6.54167,0.0416667,0,0,0,0,1.12955e+06,
B26032017042340627189166,T4_24_24,009,46,47721.4,610.667,154.333,0.0148227,3.43008,6.54167,0.0833333,0,0,0,0,1.14531e+06,
B26032017042340627189166,T4_24_24,009,47,48245.5,633.25,163.417,0.0181637,3.69378,6.5,0,0,0,0,0,1.15789e+06,
B26032017042340627189166,T4_24_24,009,48,48662.5,648.083,163.25,0.0175675,3.94564,6.875,0,0,0,0,0,1.1679e+06,
B26032017042340627189166,T4_24_24,009,49,49063.9,668.25,170.833,0.0180558,4.04488,6.70833,0.0833333,0,0,0,0,1.17753e+06,
B26032017042340627189166,T4_24_24,009,50,49087.2,688.125,177.208,0.0201449,5.53515,8.5,0.208333,0,0,0,0,1.17809e+06,
B26032017042340627189166,T4_24_24,009,51,50236,756.75,219.167,0.0217678,5.29563,4.79167,0.0833333,0,0,0,0,1.20566e+06,
B26032017042340627189166,T4_24_24,009,52,49925.4,733.833,153.833,0.0228555,4.36593,9.16667,0.0833333,0,0,0,0,1.19821e+06,
B26032017042340627189166,T4_24_24,009,53,50515,767.5,201.333,0.0206196,5.0743,6.58333,0.0416667,0,0,0,0,1.21236e+06,
B26032017042340627189166,T4_24_24,009,54,50443.3,772.417,183.542,0.0207673,5.26788,8.41667,0.166667,0,0,0,0,1.21064e+06,
B26032017042340627189166,T4_24_24,009,55,50818.1,806.375,208.542,0.0222339,5.80579,7.375,0.125,0,0,0,0,1.21963e+06,
B26032017042340627189166,T4_24_24,009,56,51843,864.125,237.125,0.0211606,6.06168,6.33333,0.25,0,0,0,0,1.24423e+06,
B26032017042340627189166,T4_24_24,009,57,51912.1,896.458,231.375,0.0228239,6.70394,7.66667,0.333333,0,0,0,0,1.24589e+06,
B26032017042340627189166,T4_24_24,009,58,53048.6,963.958,264.667,0.0210008,6.38681,5.375,0.25,0,0,0,0,1.27317e+06,
B26032017042340627189166,T4_24_24,009,59,53178,983.875,235.542,0.021896,6.48293,7.75,0.25,0,0,0,0,1.27627e+06,
B26032017042340627189166,T4_24_24,009,60,54038.3,1049.54,283.833,0.0237195,7.21903,6.75,0.291667,0,0,0,0,1.29692e+06,
B26032017042340627189166,T4_24_24,009,61,54696.4,1097.17,277.917,0.0247777,6.98321,6.625,0.208333,0,0,0,0,1.31271e+06,
B26032017042340627189166,T4_24_24,009,62,55158.4,1175.96,319.417,0.0237123,8.10384,7.33333,0.416667,0,0,0,0,1.3238e+06,
B26032017042340627189166,T4_24_24,009,63,56029.2,1238.71,319.333,0.0212386,7.76383,6.5,0.416667,0,0,0,0,1.3447e+06,
B26032017042340627189166,T4_24_24,009,64,56626.5,1288.67,325.458,0.0217641,8.10972,7.20833,0.541667,0,0,0,0,1.35904e+06,
B26032017042340627189166,T4_24_24,009,65,57317.8,1367.67,357.958,0.0232934,8.44162,6.45833,0.416667,0,0,0,0,1.37563e+06,
B26032017042340627189166,T4_24_24,009,66,58183.7,1437,366.042,0.0239456,8.37644,6.41667,0.5,0,0,0,0,1.39641e+06,
B26032017042340627189166,T4_24_24,009,67,58927.5,1479.75,346,0.0253675,8.04299,6.54167,0.333333,0,0,0,0,1.41426e+06,
B26032017042340627189166,T4_24_24,009,68,59698.3,1546.92,376.708,0.0272591,8.06625,5.625,0.333333,0,0,0,0,1.43276e+06,
B26032017042340627189166,T4_24_24,009,69,59865.9,1548.58,333.792,0.0302971,8.29035,8.20833,0.666667,0,0,0,0,1.43678e+06,
B26032017042340627189166,T4_24_24,009,70,61029.5,1630.38,405.708,0.0315111,8.19061,5.20833,0.25,0,0,0,0,1.46471e+06,
B26032017042340627189166,T4_24_24,009,71,61471.8,1651.33,363.917,0.0340316,8.10831,6.79167,0.375,0,0,0,0,1.47532e+06,
B26032017042340627189166,T4_24_24,009,72,62151.1,1703.08,402.417,0.0351631,8.38621,6.66667,0.333333,0,0,0,0,1.49163e+06,
B26032017042340627189166,T4_24_24,009,73,62770.2,1734.42,388.333,0.0363754,8.19206,6.79167,0.458333,0,0,0,0,1.50648e+06,
B26032017042340627189166,T4_24_24,009,74,63857.3,1819.92,448.833,0.0372937,8.44411,5.5,0.458333,0,0,0,0,1.53258e+06,
B26032017042340627189166,T4_24_24,009,75,64121.1,1834.54,397.333,0.0394539,8.45763,7.25,0.5,0,0,0,0,1.53891e+06,
B26032017042340627189166,T4_24_24,009,76,64771.5,1887.33,445.5,0.0392995,8.61195,6.75,0.541667,0,0,0,0,1.55452e+06,
B26032017042340627189166,T4_24_24,009,77,65913.9,1973.67,486,0.0413873,8.95242,6.5,0.458333,0,0,0,0,1.58193e+06,
B26032017042340627189166,T4_24_24,009,78,66866.1,2042.83,479.75,0.045287,8.74362,6.20833,0.583333,0,0,0,0,1.60479e+06,
B26032017042340627189166,T4_24_24,009,79,67704.5,2092.62,483.667,0.0507327,9.02636,7.16667,0.291667,0,0,0,0,1.62491e+06,
B26032017042340627189166,T4_24_24,009,80,69083.3,2228.62,574.833,0.0558192,9.69803,6.625,0.833333,0,0,0,0,1.658e+06,
B26032017042340627189166,T4_24_24,009,81,70625.5,2353.62,590.792,0.060022,9.90747,6.79167,0.916667,0,0,0,0,1.69501e+06,
B26032017042340627189166,T4_24_24,009,82,72536.2,2486,613.333,0.0622125,9.66542,5.83333,0.666667,0,0,0,0,1.74087e+06,
B26032017042340627189166,T4_24_24,009,83,72874.1,2552.83,586.958,0.0631916,9.79243,6.95833,0.583333,0,0,0,0,1.74898e+06,
B26032017042340627189166,T4_24_24,009,84,73854.4,2617.67,593.083,0.0627388,9.68709,6.5,0.666667,0,0,0,0,1.7725e+06,
B26032017042340627189166,T4_24_24,009,85,74566.6,2693.54,608.042,0.0633862,9.73659,6.16667,0.5,0,0,0,0,1.7896e+06,
B26032017042340627189166,T4_24_24,009,86,74868.3,2642.75,515.25,0.0627787,9.60141,8.20833,0.875,0,0,0,0,1.79684e+06,
B26032017042340627189166,T4_24_24,009,87,75579.2,2768.5,675.083,0.0634585,9.83786,5.16667,0.375,0,0,0,0,1.8139e+06,
B26032017042340627189166,T4_24_24,009,88,76631.5,2818.92,617.375,0.0645961,9.73395,6.41667,0.583333,0,0,0,0,1.83916e+06,
B26032017042340627189166,T4_24_24,009,89,76267,2805.62,575.417,0.0661354,11.0257,9,1.04167,0.0416667,0,0,0,1.83041e+06,
B26032017042340627189166,T4_24_24,009,90,77250.4,3035,811.333,0.0694624,16.062,5.70833,0.708333,0,0,0,0,1.85401e+06,
B26032017042340627189166,T4_24_24,009,91,79323,3177.62,768.125,0.0714257,14.4282,5.66667,0.416667,0,0,0,0,1.90375e+06,
B26032017042340627189166,T4_24_24,009,92,78927,3153.54,645.833,0.0713143,16.9035,9.875,1.375,0.0416667,0,0,0,1.89425e+06,
B26032017042340627189166,T4_24_24,009,93,80777.4,3368.12,865.417,0.0693456,15.549,5.58333,0.541667,0,0,0,0,1.93866e+06,
B26032017042340627189166,T4_24_24,009,94,80949,3388,719.792,0.0675407,13.9304,6.91667,0.916667,0.0416667,0,0,0,1.94278e+06,
B26032017042340627189166,T4_24_24,009,95,81548,3462.12,769.375,0.0662037,15.1279,6.83333,0.833333,0,0,0,0,1.95715e+06,
B26032017042340627189166,T4_24_24,009,96,81872.2,3448.96,700.792,0.0662499,14.0386,7.625,0.875,0,0,0,0,1.96493e+06,
B26032017042340627189166,T4_24_24,009,97,82448.5,3520.04,777.5,0.0627018,13.0161,5.83333,0.791667,0.0416667,0,0,0,1.97876e+06,
B26032017042340627189166,T4_24_24,009,98,82218.5,3532.83,748.417,0.0596225,16.9212,10.125,1.375,0,0,0,0,1.97324e+06,
B26032017042340627189166,T4_24_24,009,99,83563.4,3675.25,863.5,0.0572895,13.377,5.5,0.708333,0,0,0,0,2.00552e+06,
B26032017042340627189166,T4_24_24,009,100,83567.7,3545.33,633.708,.,11.1325,9.54167,1.20833,0.0416667,0,0,0,2.00562e+06,
B26032017042340627189166,T4_24_24,010,1,21649,67,67,.,0,0,0,0,0,0,0,519576,
B26032017042340627189166,T4_24_24,010,2,27462.2,120.708,67,0.00574697,0,0,0,0,0,0,0,659093,
B26032017042340627189166,T4_24_24,010,3,30937.3,162.625,67,0.00568953,0,0,0,0,0,0,0,742495,
B26032017042340627189166,T4_24_24,010,4,33359.9,196.25,67,0.0056674,0,0,0,0,0,0,0,800637,
B26032017042340627189166,T4_24_24,010,5,35215.2,224.667,67,0.0059065,0,0,0,0,0,0,0,845165,
B26032017042340627189166,T4_24_24,010,6,36596.3,247.292,67,0.00625953,0,0,0,0,0,0,0,878312,
B26032017042340627189166,T4_24_24,010,7,37027.5,273.375,84.4167,0.00644518,1.4304,3.20833,0,0,0,0,0,888661,
B26032017042340627189166,T4_24_24,010,8,37527.2,287.417,74.5,0.00551121,0.855705,2.33333,0,0,0,0,0,900653,
B26032017042340627189166,T4_24_24,010,9,38077.1,298.333,73,0.00577594,0.590753,1.375,0,0,0,0,0,913851,
B26032017042340627189166,T4_24_24,010,10,38518.2,307.292,73.7083,0.00639074,0.634257,1.5,0,0,0,0,0,924437,
B26032017042340627189166,T4_24_24,010,11,38858.5,314.417,73.5833,0.00743107,0.642129,1.5,0,0,0,0,0,932604,
B26032017042340627189166,T4_24_24,010,12,38402.9,325.25,91.6667,0.0087257,2.03864,5.875,0,0,0,0,0,921669,
B26032017042340627189166,T4_24_24,010,13,38274.5,322.458,74,0.00765281,1.10304,4,0,0,0,0,0,918589,
B26032017042340627189166,T4_24_24,010,14,36040.1,282.875,64.2083,0.00801192,2.56197,13.25,0,0,0,0,0,864963,
B26032017042340627189166,T4_24_24,010,15,38030.6,338.542,115.75,0.00844685,2.02484,1.41667,0,0,0,0,0,912734,
B26032017042340627189166,T4_24_24,010,16,37492.8,328.042,77.9167,0.00868735,1.77433,6.875,0,0,0,0,0,899828,
B26032017042340627189166,T4_24_24,010,17,36746.2,314.958,84.125,0.00983793,2.55126,10.5,0,0,0,0,0,881909,
B26032017042340627189166,T4_24_24,010,18,38556.6,358.333,110.792,0.00701599,1.94171,1.70833,0,0,0,0,0,925359,
B26032017042340627189166,T4_24_24,010,19,38510.7,358.5,94.2083,0.00581759,2.26758,7.125,0,0,0,0,0,924257,
B26032017042340627189166,T4_24_24,010,20,37852.8,343.417,85.625,0.00658181,2.48321,9.83333,0,0,0,0,0,908466,
B26032017042340627189166,T4_24_24,010,21,39379.9,383.333,118.75,0.00827397,2.30947,3.5,0,0,0,0,0,945117,
B26032017042340627189166,T4_24_24,010,22,39551.3,388.708,99.3333,0.00868591,2.26007,6.29167,0,0,0,0,0,949231,
B26032017042340627189166,T4_24_24,010,23,38906.9,369.167,89,0.00794935,2.57584,10.0417,0,0,0,0,0,933765,
B26032017042340627189166,T4_24_24,010,24,40465.5,407.292,121.333,0.00908122,2.40556,4.04167,0,0,0,0,0,971171,
B26032017042340627189166,T4_24_24,010,25,40288.4,401.125,98.9583,0.00875268,2.43537,7.70833,0,0,0,0,0,966922,
B26032017042340627189166,T4_24_24,010,26,40917.2,419.167,117.167,0.0118001,2.99147,6.25,0.0416667,0,0,0,0,982012,
B26032017042340627189166,T4_24_24,010,27,41836.5,444,123.292,0.00923037,2.88949,5.125,0,0,0,0,0,1.00408e+06,
B26032017042340627189166,T4_24_24,010,28,41327.5,427.5,100.875,0.0100414,2.83147,8.95833,0.0416667,0,0,0,0,991859,
B26032017042340627189166,T4_24_24,010,29,41048.4,418.917,104.833,0.0120999,3.02146,8.83333,0,0,0,0,0,985162,
B26032017042340627189166,T4_24_24,010,30,42677.8,458.958,138.458,0.00879411,2.83569,4.45833,0.0416667,0,0,0,0,1.02427e+06,
B26032017042340627189166,T4_24_24,010,31,42695.6,456.042,113.875,0.0128781,3.20417,8.33333,0,0,0,0,0,1.0247e+06,
B26032017042340627189166,T4_24_24,010,32,43426.8,474.208,126.458,0.0115423,2.79736,6.70833,0.0416667,0,0,0,0,1.04224e+06,
B26032017042340627189166,T4_24_24,010,33,43858.1,485.75,126.792,0.0129445,3.21689,7.16667,0,0,0,0,0,1.0526e+06,
B26032017042340627189166,T4_24_24,010,34,43806.4,477.917,115.042,0.0117184,2.75335,8.375,0.0416667,0,0,0,0,1.05135e+06,
B26032017042340627189166,T4_24_24,010,35,44668.9,502.5,140.375,0.0121191,3.69902,6.70833,0.0416667,0,0,0,0,1.07205e+06,
B26032017042340627189166,T4_24_24,010,36,45244.5,515.125,133.958,0.013227,3.27714,7,0.0833333,0,0,0,0,1.08587e+06,
B26032017042340627189166,T4_24_24,010,37,46143.2,544.375,148.292,0.0154432,3.70891,6,0.0416667,0,0,0,0,1.10744e+06,
B26032017042340627189166,T4_24_24,010,38,46635.2,559.667,144.042,0.0172781,3.5849,6.54167,0.0416667,0,0,0,0,1.11924e+06,
B26032017042340627189166,T4_24_24,010,39,46555.2,552.667,131.417,0.0167542,3.34147,7.75,0.0833333,0,0,0,0,1.11733e+06,
B26032017042340627189166,T4_24_24,010,40,47224.7,574.833,154,0.0203736,3.66396,5.75,0,0,0,0,0,1.13339e+06,
B26032017042340627189166,T4_24_24,010,41,47253.8,567.25,133.208,0.018414,3.22803,7.83333,0.0833333,0,0,0,0,1.13409e+06,
B26032017042340627189166,T4_24_24,010,42,47928.9,598.042,163.25,0.0212323,4.1608,6.08333,0,0,0,0,0,1.15029e+06,
B26032017042340627189166,T4_24_24,010,43,48348.5,604.542,145.333,0.0207605,3.37156,6.875,0.166667,0,0,0,0,1.16036e+06,
B26032017042340627189166,T4_24_24,010,44,48654.3,625,162.292,0.0222517,4.23697,6.875,0,0,0,0,0,1.1677e+06,
B26032017042340627189166,T4_24_24,010,45,48504.2,606.167,133.375,0.0204688,3.7507,8.875,0.333333,0,0,0,0,1.1641e+06,
B26032017042340627189166,T4_24_24,010,46,50476.3,685.875,211.833,0.0244338,5.23171,4.29167,0.0416667,0,0,0,0,1.21143e+06,
B26032017042340627189166,T4_24_24,010,47,51040.6,696.875,174.25,0.0247136,5.08752,7.83333,0.166667,0,0,0,0,1.22498e+06,
B26032017042340627189166,T4_24_24,010,48,52048.8,747.5,206.75,0.028552,5.39661,5.70833,0.0833333,0,0,0,0,1.24917e+06,
B26032017042340627189166,T4_24_24,010,49,52536.7,747.375,172.958,0.0310596,4.86461,7.95833,0.208333,0,0,0,0,1.26088e+06,
B26032017042340627189166,T4_24_24,010,50,53227.8,805.292,225.583,0.0354279,6.08644,6.125,0.125,0,0,0,0,1.27747e+06,
B26032017042340627189166,T4_24_24,010,51,53338.5,807.833,191.542,0.0395261,6.38373,9.66667,0.416667,0,0,0,0,1.28012e+06,
B26032017042340627189166,T4_24_24,010,52,55151.2,892.875,261.75,0.0445633,6.53773,5.5,0.125,0,0,0,0,1.32363e+06,
B26032017042340627189166,T4_24_24,010,53,55177.7,913.958,228.625,0.0505164,7.41498,9.58333,0.5,0,0,0,0,1.32426e+06,
B26032017042340627189166,T4_24_24,010,54,56071.4,963,258.542,0.0548143,7.59065,8.54167,0.416667,0,0,0,0,1.34571e+06,
B26032017042340627189166,T4_24_24,010,55,57834.9,1075.71,322.875,0.0574726,7.48006,5.125,0.25,0,0,0,0,1.38804e+06,
B26032017042340627189166,T4_24_24,010,56,59070.2,1144.58,303.75,0.0607966,7.50988,7.875,0.333333,0,0,0,0,1.41768e+06,
B26032017042340627189166,T4_24_24,010,57,59838.9,1204.46,314.917,0.0636799,8.13945,8.41667,0.375,0,0,0,0,1.43613e+06,
B26032017042340627189166,T4_24_24,010,58,61207.8,1285.29,343.958,0.0651523,7.68153,6.54167,0.291667,0,0,0,0,1.46899e+06,
B26032017042340627189166,T4_24_24,010,59,63004.1,1361.71,358,0.0673672,7.97277,7.08333,0.333333,0,0,0,0,1.5121e+06,
B26032017042340627189166,T4_24_24,010,60,63128.7,1404.29,346.583,0.0700275,8.44241,9.29167,0.458333,0,0,0,0,1.51509e+06,
B26032017042340627189166,T4_24_24,010,61,65619.6,1521.75,408.625,0.071232,8.13766,5.83333,0.291667,0,0,0,0,1.57487e+06,
B26032017042340627189166,T4_24_24,010,62,66254.5,1590.38,397.833,0.071628,8.4203,8.16667,0.291667,0,0,0,0,1.59011e+06,
B26032017042340627189166,T4_24_24,010,63,67385.5,1641.08,387.083,0.0743185,8.40388,7.83333,0.375,0,0,0,0,1.61725e+06,
B26032017042340627189166,T4_24_24,010,64,67797.7,1686.17,398.125,0.0753135,8.23956,7.33333,0.458333,0,0,0,0,1.62714e+06,
B26032017042340627189166,T4_24_24,010,65,69043.9,1747.58,418.958,0.0776373,8.6912,7.875,0.541667,0,0,0,0,1.65705e+06,
B26032017042340627189166,T4_24_24,010,66,69429.6,1790.62,415.708,0.0781889,8.71464,8.29167,0.333333,0,0,0,0,1.66631e+06,
B26032017042340627189166,T4_24_24,010,67,70282.8,1804.25,394.625,0.0778357,8.39911,8.125,0.625,0,0,0,0,1.68679e+06,
B26032017042340627189166,T4_24_24,010,68,70932.4,1933,510.625,0.0760664,9.84186,7.875,0.625,0,0,0,0,1.70238e+06,
B26032017042340627189166,T4_24_24,010,69,72227.3,2056.62,545.375,0.075834,10.9397,10.125,1.33333,0,0,0,0,1.73346e+06,
B26032017042340627189166,T4_24_24,010,70,73648,2340.42,711.375,0.0752403,10.8211,5.79167,0.833333,0,0,0,0,1.76755e+06,
B26032017042340627189166,T4_24_24,010,71,73706.5,2307.67,470.75,0.0765791,10.6075,10.4583,1.08333,0,0,0,0,1.76896e+06,
B26032017042340627189166,T4_24_24,010,72,76024.1,2438.96,611,0.0771204,10.6616,7.5,0.916667,0,0,0,0,1.82458e+06,
B26032017042340627189166,T4_24_24,010,73,76215.5,2526.04,599.5,0.0769817,10.8186,7.66667,0.875,0,0,0,0,1.82917e+06,
B26032017042340627189166,T4_24_24,010,74,77793.2,2680.17,681.125,0.076837,11.0455,7.41667,0.875,0,0,0,0,1.86704e+06,
B26032017042340627189166,T4_24_24,010,75,78018.2,2717.17,605.292,0.0799045,13.5075,9.125,1.20833,0.0416667,0,0,0,1.87244e+06,
B26032017042340627189166,T4_24_24,010,76,79278.8,2923.71,771.792,0.0809114,16.3002,6.45833,0.791667,0,0,0,0,1.90269e+06,
B26032017042340627189166,T4_24_24,010,77,79714.2,2996.08,679.625,0.0842288,14.9685,9.29167,1.125,0,0,0,0,1.91314e+06,
B26032017042340627189166,T4_24_24,010,78,81523,3176.46,799.667,0.085871,15.9563,6.29167,0.75,0.0416667,0,0,0,1.95655e+06,
B26032017042340627189166,T4_24_24,010,79,82735.1,3185.21,667.167,0.0882507,17.7053,9.5,1.125,0.0416667,0,0,0,1.98564e+06,
B26032017042340627189166,T4_24_24,010,80,84247,3308.79,785.625,0.0875689,19.5726,8.08333,1.04167,0.0416667,0,0,0,2.02193e+06,
B26032017042340627189166,T4_24_24,010,81,84454.2,3449.21,818.375,0.0863297,18.0159,7.95833,1.16667,0,0,0,0,2.0269e+06,
B26032017042340627189166,T4_24_24,010,82,85214,3529.96,792.542,0.0827789,16.4569,8.375,1.125,0.0416667,0,0,0,2.04514e+06,
B26032017042340627189166,T4_24_24,010,83,86202.1,3606,799.875,0.0776096,16.7464,7.16667,1.08333,0,0,0,0,2.06885e+06,
B26032017042340627189166,T4_24_24,010,84,86575,3442.79,582.75,0.0754152,11.3985,10.3333,1.58333,0.208333,0,0,0,2.0778e+06,
B26032017042340627189166,T4_24_24,010,85,87790,3558.46,825.958,0.0733735,19.7775,7.54167,1.16667,0.0416667,0,0,0,2.10696e+06,
B26032017042340627189166,T4_24_24,010,86,87936,3790.04,960.625,0.079054,23.1464,8.16667,0.875,0,0,0,0,2.11046e+06,
B26032017042340627189166,T4_24_24,010,87,90130.2,3862.17,849.833,0.0842627,17.4889,8.5,1.29167,0.0833333,0,0,0,2.16313e+06,
B26032017042340627189166,T4_24_24,010,88,91129.8,3984.62,916.292,0.0880079,23.7832,8.66667,1.29167,0.0833333,0,0,0,2.18712e+06,
B26032017042340627189166,T4_24_24,010,89,92425.4,4136.04,968.417,0.0906741,21.1622,7.5,1.125,0.0416667,0,0,0,2.21821e+06,
B26032017042340627189166,T4_24_24,010,90,92607.4,4128.62,852.375,0.0899883,23.2226,9.20833,2.08333,0.208333,0,0,0,2.22258e+06,
B26032017042340627189166,T4_24_24,010,91,95549.2,4372,1092.42,0.0891242,27.3234,7.45833,0.833333,0,0,0,0,2.29318e+06,
B26032017042340627189166,T4_24_24,010,92,96171.3,4485.88,1015.58,0.0854163,26.9888,9.125,1.45833,0.208333,0,0,0,2.30811e+06,
B26032017042340627189166,T4_24_24,010,93,97112.2,4506.67,955.5,0.083257,23.2972,8.25,1,0.0833333,0,0,0,2.33069e+06,
B26032017042340627189166,T4_24_24,010,94,97861.8,4612.17,1038.54,0.0832894,27.2257,8.66667,2.04167,0.25,0,0,0,2.34868e+06,
B26032017042340627189166,T4_24_24,010,95,99204.3,4680.62,1019.5,0.0840265,27.8302,10,1.83333,0.25,0,0,0,2.3809e+06,
B26032017042340627189166,T4_24_24,010,96,101190,5143.71,1416.5,0.087617,32.4714,7.79167,1.16667,0.0833333,0,0,0,2.42857e+06,
B26032017042340627189166,T4_24_24,010,97,105481,5538.67,1433.71,0.0888935,30.3871,6.95833,1.33333,0.166667,0,0,0,2.53155e+06,
B26032017042340627189166,T4_24_24,010,98,106309,5609.46,1219.46,0.0888226,34.7129,10.2917,2.33333,0.333333,0,0,0,2.55142e+06,
B26032017042340627189166,T4_24_24,010,99,108706,6123.08,1657.58,0.0887938,34.6849,6.95833,1.33333,0.166667,0,0,0,2.60894e+06,
B26032017042340627189166,T4_24_24,010,100,109727,6127.42,1270.46,.,34.6135,10.9167,2.45833,0.333333,0,0,0,2.63344e+06,
